trialKeys,levelFreq,levelFace,lCueName,rCueName,srespLoc,srespChoice,RT,Hand,blockType,subjectId
AbHa,LF,-2,Hasan,Abbas,left,Hasan,0.696639600000026,Left,mix,sub4
AbHa,HF,-1,Hasan,Abbas,left,Hasan,0.265671300000008,Left,mix,sub4
MahGol,HF,1,Goli,Mahnaz,left,Goli,0.2992524,Left,mix,sub4
AbHa,IF,-3,Hasan,Abbas,right,Abbas,0.214824399999998,Left,mix,sub4
AbHa,LF,1,Hasan,Abbas,left,Hasan,0.389959999999974,Left,mix,sub4
MahGol,IF,0,Goli,Mahnaz,right,Mahnaz,0.560375499999964,Left,mix,sub4
MahGol,HF,0,Goli,Mahnaz,right,Mahnaz,0.555167799999936,Left,mix,sub4
AbHa,HF,-3,Hasan,Abbas,right,Abbas,0.242763000000082,Left,mix,sub4
MahGol,HF,1,Goli,Mahnaz,left,Goli,0.327460699999961,Left,mix,sub4
AbHa,LF,3,Hasan,Abbas,left,Hasan,0.45341099999996,Left,mix,sub4
AbHa,LF,0,Hasan,Abbas,left,Hasan,0.207535300000018,Left,mix,sub4
MahGol,LF,-2,Goli,Mahnaz,right,Mahnaz,0.235994800000071,Left,mix,sub4
AbHa,HF,-1,Hasan,Abbas,left,Hasan,0.792442899999969,Left,mix,sub4
MahGol,IF,-3,Goli,Mahnaz,right,Mahnaz,0.189938900000016,Left,mix,sub4
MahGol,IF,2,Goli,Mahnaz,left,Goli,0.794311600000015,Left,mix,sub4
AbHa,HF,-3,Hasan,Abbas,left,Hasan,1.27740790000007,Left,mix,sub4
AbHa,IF,-2,Hasan,Abbas,left,Hasan,0.309639699999934,Left,mix,sub4
MahGol,IF,1,Goli,Mahnaz,left,Goli,0.384456600000021,Left,mix,sub4
AbHa,HF,-3,Hasan,Abbas,left,Hasan,0.356174699999997,Left,mix,sub4
AbHa,HF,-3,Hasan,Abbas,left,Hasan,0.615397599999937,Left,mix,sub4
MahGol,LF,-1,Goli,Mahnaz,right,Mahnaz,0.687789600000087,Left,mix,sub4
MahGol,IF,3,Goli,Mahnaz,left,Goli,0.446587900000054,Left,mix,sub4
AbHa,IF,-1,Hasan,Abbas,right,Abbas,0.296786399999974,Left,mix,sub4
MahGol,LF,-3,Goli,Mahnaz,right,Mahnaz,1.06816629999992,Left,mix,sub4
AbHa,HF,-2,Hasan,Abbas,left,Hasan,1.27066550000006,Left,mix,sub4
AbHa,IF,0,Hasan,Abbas,left,Hasan,0.615367799999945,Left,mix,sub4
MahGol,LF,1,Goli,Mahnaz,left,Goli,1.1016368999999,Left,mix,sub4
AbHa,LF,-1,Hasan,Abbas,left,Hasan,0.603519100000085,Left,mix,sub4
MahGol,IF,-2,Goli,Mahnaz,right,Mahnaz,0.22259889999998,Left,mix,sub4
MahGol,IF,-3,Goli,Mahnaz,right,Mahnaz,0.221221799999967,Left,mix,sub4
MahGol,IF,2,Goli,Mahnaz,right,Mahnaz,0.0978825999999344,Left,mix,sub4
MahGol,IF,-2,Goli,Mahnaz,left,Goli,0.135253199999966,Left,mix,sub4
AbHa,LF,3,Hasan,Abbas,left,Hasan,0.363878500000055,Left,mix,sub4
MahGol,LF,3,Goli,Mahnaz,left,Goli,0.58152849999999,Left,mix,sub4
MahGol,LF,0,Goli,Mahnaz,left,Goli,0.163584600000036,Left,mix,sub4
AbHa,IF,-1,Hasan,Abbas,right,Abbas,0.511422500000094,Left,mix,sub4
AbHa,IF,-3,Hasan,Abbas,right,Abbas,0.201190600000018,Left,mix,sub4
MahGol,LF,0,Goli,Mahnaz,right,Mahnaz,0.42963199999997,Left,mix,sub4
MahGol,IF,1,Goli,Mahnaz,left,Goli,0.406796199999917,Left,mix,sub4
MahGol,IF,1,Goli,Mahnaz,left,Goli,0.291681799999992,Left,mix,sub4
AbHa,LF,1,Hasan,Abbas,left,Hasan,0.500658000000044,Left,mix,sub4
MahGol,IF,1,Goli,Mahnaz,left,Goli,0.92320170000005,Left,mix,sub4
AbHa,LF,2,Hasan,Abbas,left,Hasan,0.231682999999975,Left,mix,sub4
AbHa,HF,1,Hasan,Abbas,left,Hasan,0.178159700000037,Left,mix,sub4
MahGol,IF,-3,Goli,Mahnaz,right,Mahnaz,0.143640000000005,Left,mix,sub4
AbHa,HF,2,Hasan,Abbas,left,Hasan,0.133902400000011,Left,mix,sub4
MahGol,IF,-3,Goli,Mahnaz,right,Mahnaz,0.218359299999975,Left,mix,sub4
MahGol,IF,-1,Goli,Mahnaz,right,Mahnaz,0.159993600000007,Left,mix,sub4
AbHa,HF,-3,Hasan,Abbas,left,Hasan,0.434338499999967,Left,mix,sub4
AbHa,IF,0,Hasan,Abbas,right,Abbas,0.421332699999994,Left,mix,sub4
AbHa,LF,0,Hasan,Abbas,left,Hasan,0.202174099999979,Left,mix,sub4
MahGol,HF,1,Goli,Mahnaz,left,Goli,0.108771400000023,Left,mix,sub4
AbHa,HF,-1,Hasan,Abbas,left,Hasan,0.273043599999937,Left,mix,sub4
MahGol,IF,1,Goli,Mahnaz,right,Mahnaz,0.190486800000031,Left,mix,sub4
MahGol,LF,-2,Goli,Mahnaz,right,Mahnaz,0.324375400000008,Left,mix,sub4
MahGol,HF,1,Goli,Mahnaz,left,Goli,0.922014100000069,Left,mix,sub4
AbHa,HF,-3,Hasan,Abbas,left,Hasan,0.622806500000024,Left,mix,sub4
MahGol,LF,-3,Goli,Mahnaz,right,Mahnaz,0.614279099999976,Left,mix,sub4
MahGol,HF,-3,Goli,Mahnaz,left,Goli,0.556163800000036,Left,mix,sub4
AbHa,LF,3,Hasan,Abbas,left,Hasan,0.338778999999931,Left,mix,sub4
AbHa,IF,2,Hasan,Abbas,left,Hasan,0.119015200000035,Left,mix,sub4
MahGol,LF,0,Goli,Mahnaz,right,Mahnaz,0.348027600000023,Left,mix,sub4
MahGol,HF,3,Goli,Mahnaz,left,Goli,0.636956199999986,Left,mix,sub4
MahGol,LF,3,Goli,Mahnaz,left,Goli,1.13395129999992,Left,mix,sub4
AbHa,LF,0,Hasan,Abbas,left,Hasan,0.538725699999986,Left,mix,sub4
AbHa,IF,0,Hasan,Abbas,left,Hasan,0.855579299999931,Left,mix,sub4
MahGol,LF,-3,Goli,Mahnaz,right,Mahnaz,0.546856599999956,Left,mix,sub4
MahGol,IF,3,Goli,Mahnaz,left,Goli,0.640581399999974,Left,mix,sub4
AbHa,LF,0,Hasan,Abbas,left,Hasan,0.46340859999998,Left,mix,sub4
AbHa,LF,1,Hasan,Abbas,left,Hasan,0.218483999999989,Left,mix,sub4
AbHa,HF,1,Hasan,Abbas,left,Hasan,0.253723100000002,Left,mix,sub4
MahGol,HF,-2,Goli,Mahnaz,right,Mahnaz,1.02633419999984,Left,mix,sub4
AbHa,IF,2,Hasan,Abbas,left,Hasan,0.236238400000047,Left,mix,sub4
MahGol,HF,-2,Goli,Mahnaz,right,Mahnaz,1.03079459999981,Left,mix,sub4
MahGol,IF,-2,Goli,Mahnaz,right,Mahnaz,0.393748899999991,Left,mix,sub4
MahGol,LF,-2,Goli,Mahnaz,right,Mahnaz,0.802648700000191,Left,mix,sub4
MahGol,IF,2,Goli,Mahnaz,left,Goli,0.529777400000057,Left,mix,sub4
AbHa,HF,2,Hasan,Abbas,left,Hasan,0.844211099999939,Left,mix,sub4
AbHa,HF,2,Hasan,Abbas,left,Hasan,0.590551400000095,Left,mix,sub4
MahGol,LF,2,Goli,Mahnaz,right,Mahnaz,0.457614400000011,Left,mix,sub4
AbHa,IF,0,Hasan,Abbas,left,Hasan,0.371472999999924,Left,mix,sub4
AbHa,IF,-2,Hasan,Abbas,right,Abbas,0.257073999999875,Left,mix,sub4
AbHa,LF,-2,Hasan,Abbas,left,Hasan,0.257320100000015,Left,mix,sub4
MahGol,IF,2,Goli,Mahnaz,left,Goli,0.44976470000006,Left,mix,sub4
MahGol,LF,-3,Goli,Mahnaz,right,Mahnaz,0.289852300000121,Left,mix,sub4
AbHa,HF,1,Hasan,Abbas,left,Hasan,0.233064600000034,Left,mix,sub4
MahGol,LF,1,Goli,Mahnaz,right,Mahnaz,0.281473499999947,Left,mix,sub4
AbHa,HF,-1,Hasan,Abbas,left,Hasan,0.877246900000046,Left,mix,sub4
AbHa,HF,2,Hasan,Abbas,left,Hasan,0.525459799999908,Left,mix,sub4
MahGol,LF,3,Goli,Mahnaz,right,Mahnaz,0.584287300000142,Left,mix,sub4
MahGol,LF,3,Goli,Mahnaz,right,Mahnaz,0.775320999999849,Left,mix,sub4
MahGol,HF,2,Goli,Mahnaz,left,Goli,1.02636110000003,Left,mix,sub4
MahGol,LF,-1,Goli,Mahnaz,right,Mahnaz,0.764123500000096,Left,mix,sub4
AbHa,HF,0,Hasan,Abbas,left,Hasan,0.377746500000057,Left,mix,sub4
AbHa,IF,-2,Hasan,Abbas,right,Abbas,0.226392699999906,Left,mix,sub4
MahGol,HF,1,Goli,Mahnaz,left,Goli,0.883930400000054,Left,mix,sub4
AbHa,IF,-2,Hasan,Abbas,right,Abbas,0.418166400000018,Left,mix,sub4
AbHa,HF,0,Hasan,Abbas,left,Hasan,0.430902300000071,Left,mix,sub4
AbHa,LF,-3,Hasan,Abbas,right,Abbas,0.491211499999963,Left,mix,sub4
MahGol,LF,0,Goli,Mahnaz,right,Mahnaz,0.551129299999957,Left,mix,sub4
AbHa,LF,3,Hasan,Abbas,left,Hasan,0.32823499999995,Left,mix,sub4
AbHa,HF,-1,Hasan,Abbas,left,Hasan,0.498693099999855,Left,mix,sub4
MahGol,HF,3,Goli,Mahnaz,left,Goli,1.00111909999987,Left,mix,sub4
AbHa,IF,-1,Hasan,Abbas,right,Abbas,0.361023299999943,Left,mix,sub4
MahGol,HF,0,Goli,Mahnaz,left,Goli,0.453347299999905,Left,mix,sub4
MahGol,HF,-1,Goli,Mahnaz,left,Goli,0.428411099999948,Left,mix,sub4
MahGol,HF,1,Goli,Mahnaz,left,Goli,0.432794800000011,Left,mix,sub4
AbHa,HF,1,Hasan,Abbas,left,Hasan,0.270880900000066,Left,mix,sub4
MahGol,LF,1,Goli,Mahnaz,right,Mahnaz,0.335963300000003,Left,mix,sub4
AbHa,IF,1,Hasan,Abbas,right,Abbas,0.251822499999889,Left,mix,sub4
AbHa,HF,0,Hasan,Abbas,left,Hasan,0.615238399999953,Left,mix,sub4
AbHa,LF,3,Hasan,Abbas,left,Hasan,0.267041500000005,Left,mix,sub4
MahGol,HF,0,Goli,Mahnaz,left,Goli,1.09015309999995,Left,mix,sub4
MahGol,LF,-2,Goli,Mahnaz,right,Mahnaz,0.438286399999924,Left,mix,sub4
AbHa,HF,1,Hasan,Abbas,left,Hasan,0.267573900000116,Left,mix,sub4
AbHa,HF,-2,Hasan,Abbas,right,Abbas,0.774934600000051,Left,mix,sub4
AbHa,IF,-1,Hasan,Abbas,right,Abbas,0.318733300000076,Left,mix,sub4
MahGol,IF,3,Goli,Mahnaz,left,Goli,0.382458399999905,Left,mix,sub4
AbHa,LF,-1,Hasan,Abbas,left,Hasan,0.486000099999956,Left,mix,sub4
AbHa,LF,1,Hasan,Abbas,left,Hasan,0.288477600000078,Left,mix,sub4
MahGol,IF,2,Goli,Mahnaz,left,Goli,0.296729900000173,Left,mix,sub4
MahGol,HF,3,Goli,Mahnaz,left,Goli,0.389212600000064,Left,mix,sub4
MahGol,HF,-3,Goli,Mahnaz,left,Goli,0.279882199999975,Left,mix,sub4
MahGol,LF,1,Goli,Mahnaz,right,Mahnaz,0.799492199999804,Left,mix,sub4
AbHa,LF,-2,Hasan,Abbas,right,Abbas,0.614955900000041,Left,mix,sub4
AbHa,HF,-2,Hasan,Abbas,left,Hasan,0.356544100000065,Left,mix,sub4
AbHa,IF,1,Hasan,Abbas,left,Hasan,0.401416800000106,Left,mix,sub4
MahGol,IF,0,Goli,Mahnaz,right,Mahnaz,0.275506899999982,Left,mix,sub4
AbHa,LF,0,Hasan,Abbas,left,Hasan,0.443017400000144,Left,mix,sub4
AbHa,LF,1,Hasan,Abbas,left,Hasan,0.356945300000007,Left,mix,sub4
AbHa,LF,1,Hasan,Abbas,left,Hasan,0.326017500000034,Left,mix,sub4
MahGol,IF,1,Goli,Mahnaz,left,Goli,0.226343699999916,Left,mix,sub4
AbHa,IF,1,Hasan,Abbas,left,Hasan,0.357863599999973,Left,mix,sub4
AbHa,HF,3,Hasan,Abbas,left,Hasan,0.241774300000088,Left,mix,sub4
MahGol,LF,-1,Goli,Mahnaz,left,Goli,0.491331100000025,Left,mix,sub4
AbHa,HF,3,Hasan,Abbas,left,Hasan,0.138490900000079,Left,mix,sub4
MahGol,HF,-1,Goli,Mahnaz,left,Goli,0.201684200000045,Left,mix,sub4
AbHa,LF,2,Hasan,Abbas,left,Hasan,0.797694800000045,Left,mix,sub4
MahGol,HF,1,Goli,Mahnaz,left,Goli,0.178468600000087,Left,mix,sub4
MahGol,LF,2,Goli,Mahnaz,left,Goli,0.400631500000145,Left,mix,sub4
AbHa,HF,1,Hasan,Abbas,left,Hasan,0.276489200000015,Left,mix,sub4
AbHa,LF,3,Hasan,Abbas,left,Hasan,0.299804699999868,Left,mix,sub4
AbHa,IF,1,Hasan,Abbas,left,Hasan,0.157248999999865,Left,mix,sub4
AbHa,LF,-2,Hasan,Abbas,right,Abbas,0.270645400000149,Left,mix,sub4
AbHa,IF,1,Hasan,Abbas,right,Abbas,0.132984799999804,Left,mix,sub4
AbHa,LF,1,Hasan,Abbas,left,Hasan,0.241764000000103,Left,mix,sub4
MahGol,LF,3,Goli,Mahnaz,right,Mahnaz,0.684753799999953,Left,mix,sub4
AbHa,LF,-1,Hasan,Abbas,left,Hasan,0.245998099999952,Left,mix,sub4
MahGol,HF,2,Goli,Mahnaz,left,Goli,0.14680599999997,Left,mix,sub4
MahGol,IF,2,Goli,Mahnaz,left,Goli,0.448538399999961,Left,mix,sub4
AbHa,LF,-3,Hasan,Abbas,right,Abbas,0.686073100000158,Left,mix,sub4
MahGol,HF,-2,Goli,Mahnaz,left,Goli,0.181563900000128,Left,mix,sub4
AbHa,IF,-3,Hasan,Abbas,right,Abbas,0.418253199999981,Left,mix,sub4
MahGol,HF,0,Goli,Mahnaz,left,Goli,0.580321300000151,Left,mix,sub4
MahGol,HF,3,Goli,Mahnaz,left,Goli,0.224284599999919,Left,mix,sub4
AbHa,IF,3,Hasan,Abbas,left,Hasan,0.17218610000009,Left,mix,sub4
AbHa,HF,2,Hasan,Abbas,left,Hasan,0.185265500000014,Left,mix,sub4
MahGol,LF,-2,Goli,Mahnaz,right,Mahnaz,0.269754199999852,Left,mix,sub4
AbHa,IF,2,Hasan,Abbas,left,Hasan,0.162425100000064,Left,mix,sub4
AbHa,LF,0,Hasan,Abbas,right,Abbas,0.543991000000005,Left,mix,sub4
MahGol,HF,0,Goli,Mahnaz,left,Goli,0.18650290000005,Left,mix,sub4
MahGol,HF,2,Goli,Mahnaz,left,Goli,0.102103200000101,Left,mix,sub4
AbHa,HF,-2,Hasan,Abbas,left,Hasan,0.594201299999895,Left,mix,sub4
AbHa,HF,-2,Hasan,Abbas,left,Hasan,0.376932200000056,Left,mix,sub4
MahGol,HF,1,Goli,Mahnaz,right,Mahnaz,1.08180010000001,Left,mix,sub4
AbHa,IF,-1,Hasan,Abbas,right,Abbas,0.452071800000112,Left,mix,sub4
AbHa,LF,2,Hasan,Abbas,left,Hasan,0.428301400000009,Left,mix,sub4
AbHa,LF,0,Hasan,Abbas,right,Abbas,0.588095800000019,Left,mix,sub4
MahGol,LF,2,Goli,Mahnaz,right,Mahnaz,0.615011099999947,Left,mix,sub4
MahGol,LF,-2,Goli,Mahnaz,right,Mahnaz,0.728591300000062,Left,mix,sub4
AbHa,IF,0,Hasan,Abbas,right,Abbas,0.692379099999926,Left,mix,sub4
AbHa,IF,-3,Hasan,Abbas,right,Abbas,0.822563700000046,Left,mix,sub4
MahGol,HF,-1,Goli,Mahnaz,left,Goli,0.353561200000058,Left,mix,sub4
AbHa,LF,-1,Hasan,Abbas,right,Abbas,1.07669830000009,Left,mix,sub4
MahGol,HF,3,Goli,Mahnaz,left,Goli,0.306828799999948,Left,mix,sub4
MahGol,HF,-2,Goli,Mahnaz,left,Goli,0.780598300000065,Left,mix,sub4
MahGol,HF,-1,Goli,Mahnaz,left,Goli,0.659239299999854,Left,mix,sub4
AbHa,HF,0,Hasan,Abbas,left,Hasan,0.9098469999999,Left,mix,sub4
MahGol,IF,0,Goli,Mahnaz,right,Mahnaz,0.477131600000121,Left,mix,sub4
MahGol,HF,-1,Goli,Mahnaz,left,Goli,1.60044849999986,Left,mix,sub4
MahGol,LF,2,Goli,Mahnaz,right,Mahnaz,1.23798829999987,Left,mix,sub4
MahGol,IF,3,Goli,Mahnaz,left,Goli,0.432011899999907,Left,mix,sub4
AbHa,IF,3,Hasan,Abbas,left,Hasan,0.260897200000045,Left,mix,sub4
MahGol,LF,-3,Goli,Mahnaz,right,Mahnaz,0.368492099999912,Left,mix,sub4
MahGol,LF,3,Goli,Mahnaz,right,Mahnaz,0.723123400000077,Left,mix,sub4
AbHa,LF,-1,Hasan,Abbas,right,Abbas,0.585368799999969,Left,mix,sub4
MahGol,HF,-3,Goli,Mahnaz,right,Mahnaz,1.28752559999998,Left,mix,sub4
AbHa,LF,-2,Hasan,Abbas,left,Hasan,0.405924800000093,Left,mix,sub4
AbHa,IF,-2,Hasan,Abbas,right,Abbas,0.479201299999886,Left,mix,sub4
MahGol,IF,-1,Goli,Mahnaz,right,Mahnaz,0.341142700000091,Left,mix,sub4
AbHa,IF,3,Hasan,Abbas,left,Hasan,0.211790199999996,Left,mix,sub4
MahGol,LF,-3,Goli,Mahnaz,right,Mahnaz,0.496188100000154,Left,mix,sub4
MahGol,IF,-3,Goli,Mahnaz,right,Mahnaz,0.575822600000038,Left,mix,sub4
AbHa,HF,-2,Hasan,Abbas,left,Hasan,0.375627299999906,Left,mix,sub4
MahGol,IF,-3,Goli,Mahnaz,right,Mahnaz,0.392486999999846,Left,mix,sub4
AbHa,IF,-2,Hasan,Abbas,right,Abbas,0.599363100000119,Left,mix,sub4
MahGol,IF,3,Goli,Mahnaz,left,Goli,0.394556600000215,Left,mix,sub4
AbHa,IF,2,Hasan,Abbas,left,Hasan,0.31904940000004,Left,mix,sub4
AbHa,LF,2,Hasan,Abbas,left,Hasan,0.304922000000033,Left,mix,sub4
AbHa,IF,-2,Hasan,Abbas,right,Abbas,0.241268600000012,Left,mix,sub4
MahGol,LF,2,Goli,Mahnaz,right,Mahnaz,0.502327800000103,Left,mix,sub4
AbHa,LF,-3,Hasan,Abbas,right,Abbas,0.352237400000149,Left,mix,sub4
MahGol,IF,2,Goli,Mahnaz,left,Goli,0.25290989999985,Left,mix,sub4
MahGol,HF,-1,Goli,Mahnaz,left,Goli,0.806054399999994,Left,mix,sub4
AbHa,IF,-3,Hasan,Abbas,right,Abbas,0.283197800000153,Left,mix,sub4
MahGol,LF,-1,Goli,Mahnaz,right,Mahnaz,0.484666800000014,Left,mix,sub4
MahGol,HF,-3,Goli,Mahnaz,left,Goli,0.53727559999993,Left,mix,sub4
AbHa,HF,3,Hasan,Abbas,left,Hasan,0.355025100000148,Left,mix,sub4
MahGol,LF,3,Goli,Mahnaz,left,Goli,0.587763600000017,Left,mix,sub4
MahGol,IF,-2,Goli,Mahnaz,right,Mahnaz,0.942567199999985,Left,mix,sub4
MahGol,HF,2,Goli,Mahnaz,left,Goli,0.236460099999931,Left,mix,sub4
MahGol,IF,0,Goli,Mahnaz,left,Goli,1.45296410000014,Left,mix,sub4
MahGol,HF,2,Goli,Mahnaz,left,Goli,0.495510499999909,Left,mix,sub4
AbHa,IF,-3,Hasan,Abbas,right,Abbas,0.261231199999884,Left,mix,sub4
AbHa,IF,1,Hasan,Abbas,left,Hasan,0.396210399999973,Left,mix,sub4
AbHa,IF,-3,Hasan,Abbas,left,Hasan,0.162740999999869,Left,mix,sub4
MahGol,HF,0,Goli,Mahnaz,left,Goli,0.313022000000046,Left,mix,sub4
MahGol,HF,3,Goli,Mahnaz,left,Goli,0.769775799999934,Left,mix,sub4
AbHa,LF,-1,Hasan,Abbas,right,Abbas,0.433169599999928,Left,mix,sub4
AbHa,IF,3,Hasan,Abbas,left,Hasan,0.285231599999861,Left,mix,sub4
AbHa,HF,0,Hasan,Abbas,left,Hasan,0.270869700000048,Left,mix,sub4
MahGol,HF,2,Goli,Mahnaz,left,Goli,0.183101300000089,Left,mix,sub4
AbHa,HF,3,Hasan,Abbas,left,Hasan,0.31022750000011,Left,mix,sub4
AbHa,LF,-3,Hasan,Abbas,right,Abbas,0.459328199999845,Left,mix,sub4
AbHa,HF,1,Hasan,Abbas,left,Hasan,0.205667400000038,Left,mix,sub4
MahGol,LF,0,Goli,Mahnaz,right,Mahnaz,0.338300200000049,Left,mix,sub4
MahGol,LF,1,Goli,Mahnaz,right,Mahnaz,0.366029000000026,Left,mix,sub4
MahGol,LF,0,Goli,Mahnaz,right,Mahnaz,0.247075600000016,Left,mix,sub4
AbHa,IF,2,Hasan,Abbas,left,Hasan,0.108621200000016,Left,mix,sub4
MahGol,LF,3,Goli,Mahnaz,left,Goli,0.761643499999991,Left,mix,sub4
AbHa,LF,2,Hasan,Abbas,left,Hasan,0.373515300000008,Left,mix,sub4
MahGol,HF,0,Goli,Mahnaz,left,Goli,0.233203799999956,Left,mix,sub4
MahGol,IF,0,Goli,Mahnaz,right,Mahnaz,0.330688900000041,Left,mix,sub4
MahGol,LF,-1,Goli,Mahnaz,left,Goli,0.387183899999854,Left,mix,sub4
AbHa,HF,-3,Hasan,Abbas,left,Hasan,0.297373599999901,Left,mix,sub4
MahGol,IF,1,Goli,Mahnaz,right,Mahnaz,1.5563909,Left,mix,sub4
MahGol,IF,-3,Goli,Mahnaz,right,Mahnaz,0.317873200000122,Left,mix,sub4
AbHa,IF,-1,Hasan,Abbas,left,Hasan,0.160089499999913,Left,mix,sub4
MahGol,HF,3,Goli,Mahnaz,left,Goli,0.347633600000108,Left,mix,sub4
MahGol,HF,-2,Goli,Mahnaz,left,Goli,0.471930799999882,Left,mix,sub4
AbHa,HF,-1,Hasan,Abbas,left,Hasan,0.285254200000054,Left,mix,sub4
MahGol,IF,-1,Goli,Mahnaz,right,Mahnaz,0.599170599999979,Left,mix,sub4
AbHa,LF,0,Hasan,Abbas,right,Abbas,1.02001399999995,Left,mix,sub4
AbHa,HF,1,Hasan,Abbas,left,Hasan,0.179589600000099,Left,mix,sub4
AbHa,IF,3,Hasan,Abbas,left,Hasan,0.230780900000127,Left,mix,sub4
MahGol,HF,-2,Goli,Mahnaz,left,Goli,0.152850500000113,Left,mix,sub4
AbHa,IF,2,Hasan,Abbas,left,Hasan,0.165207600000031,Left,mix,sub4
MahGol,LF,1,Goli,Mahnaz,right,Mahnaz,0.650972999999794,Left,mix,sub4
AbHa,IF,3,Hasan,Abbas,left,Hasan,0.204284500000085,Left,mix,sub4
AbHa,HF,3,Hasan,Abbas,left,Hasan,0.174697800000104,Left,mix,sub4
MahGol,HF,3,Goli,Mahnaz,left,Goli,0.292594399999871,Left,mix,sub4
AbHa,LF,-2,Hasan,Abbas,right,Abbas,0.504639500000167,Left,mix,sub4
MahGol,IF,0,Goli,Mahnaz,right,Mahnaz,0.241200899999967,Left,mix,sub4
MahGol,LF,-1,Goli,Mahnaz,right,Mahnaz,0.298751799999991,Left,mix,sub4
MahGol,HF,-2,Goli,Mahnaz,left,Goli,0.236726999999973,Left,mix,sub4
MahGol,HF,-3,Goli,Mahnaz,left,Goli,0.457563200000095,Left,mix,sub4
MahGol,HF,-3,Goli,Mahnaz,right,Mahnaz,0.921263999999837,Left,mix,sub4
MahGol,HF,-3,Goli,Mahnaz,left,Goli,0.734908500000074,Left,mix,sub4
AbHa,LF,-1,Hasan,Abbas,right,Abbas,0.427264599999944,Left,mix,sub4
AbHa,LF,-2,Hasan,Abbas,right,Abbas,0.808597400000053,Left,mix,sub4
MahGol,HF,-1,Goli,Mahnaz,right,Mahnaz,0.528827200000023,Left,mix,sub4
MahGol,LF,2,Goli,Mahnaz,right,Mahnaz,0.675407599999971,Left,mix,sub4
MahGol,LF,1,Goli,Mahnaz,right,Mahnaz,0.364892699999928,Left,mix,sub4
AbHa,LF,-1,Hasan,Abbas,left,Hasan,0.51591899999994,Left,mix,sub4
MahGol,LF,0,Goli,Mahnaz,right,Mahnaz,0.44233290000011,Left,mix,sub4
AbHa,HF,2,Hasan,Abbas,left,Hasan,0.396670399999948,Left,mix,sub4
MahGol,IF,-2,Goli,Mahnaz,right,Mahnaz,0.226152299999967,Left,mix,sub4
MahGol,IF,-1,Goli,Mahnaz,right,Mahnaz,0.050400800000034,Left,mix,sub4
MahGol,HF,2,Goli,Mahnaz,left,Goli,0.241182299999991,Left,mix,sub4
AbHa,IF,1,Hasan,Abbas,left,Hasan,0.239133199999969,Left,mix,sub4
AbHa,LF,2,Hasan,Abbas,left,Hasan,0.304300600000033,Left,mix,sub4
MahGol,IF,-2,Goli,Mahnaz,right,Mahnaz,0.193205499999976,Left,mix,sub4
AbHa,LF,-2,Hasan,Abbas,right,Abbas,0.361738399999922,Left,mix,sub4
MahGol,HF,2,Goli,Mahnaz,left,Goli,0.158780799999931,Left,mix,sub4
MahGol,HF,-2,Goli,Mahnaz,left,Goli,0.517156500000056,Left,mix,sub4
AbHa,HF,3,Hasan,Abbas,right,Abbas,1.01252060000002,Left,mix,sub4
MahGol,LF,-3,Goli,Mahnaz,right,Mahnaz,0.408470500000021,Left,mix,sub4
AbHa,IF,2,Hasan,Abbas,left,Hasan,0.291809400000147,Left,mix,sub4
MahGol,IF,-1,Goli,Mahnaz,right,Mahnaz,0.201732300000003,Left,mix,sub4
AbHa,LF,3,Hasan,Abbas,left,Hasan,0.322505000000092,Left,mix,sub4
MahGol,LF,-2,Goli,Mahnaz,right,Mahnaz,0.248588700000028,Left,mix,sub4
MahGol,IF,-1,Goli,Mahnaz,right,Mahnaz,0.398492399999895,Left,mix,sub4
MahGol,IF,0,Goli,Mahnaz,right,Mahnaz,0.125536900000043,Left,mix,sub4
AbHa,HF,0,Hasan,Abbas,left,Hasan,0.272863299999926,Left,mix,sub4
MahGol,IF,-1,Goli,Mahnaz,right,Mahnaz,0.257599900000059,Left,mix,sub4
AbHa,LF,2,Hasan,Abbas,right,Abbas,0.0450516000000789,Left,mix,sub4
MahGol,HF,-3,Goli,Mahnaz,left,Goli,0.346758200000068,Left,mix,sub4
MahGol,LF,0,Goli,Mahnaz,right,Mahnaz,0.284751700000015,Left,mix,sub4
AbHa,LF,-3,Hasan,Abbas,right,Abbas,0.590226100000109,Left,mix,sub4
AbHa,HF,-2,Hasan,Abbas,right,Abbas,0.344957900000054,Left,mix,sub4
AbHa,HF,-2,Hasan,Abbas,right,Abbas,0.300265199999785,Left,mix,sub4
AbHa,HF,3,Hasan,Abbas,left,Hasan,0.454939100000047,Left,mix,sub4
MahGol,IF,-2,Goli,Mahnaz,right,Mahnaz,0.340851499999872,Left,mix,sub4
MahGol,HF,-1,Goli,Mahnaz,left,Goli,0.127367099999901,Left,mix,sub4
MahGol,LF,-3,Goli,Mahnaz,right,Mahnaz,0.304945699999962,Left,mix,sub4
MahGol,IF,1,Goli,Mahnaz,left,Goli,0.257938299999978,Left,mix,sub4
MahGol,IF,0,Goli,Mahnaz,left,Goli,0.389179999999897,Left,mix,sub4
MahGol,IF,-2,Goli,Mahnaz,left,Goli,0.108788099999856,Left,mix,sub4
AbHa,IF,3,Hasan,Abbas,left,Hasan,0.255245800000012,Left,mix,sub4
AbHa,IF,-1,Hasan,Abbas,left,Hasan,0.103849499999797,Left,mix,sub4
AbHa,LF,2,Hasan,Abbas,left,Hasan,0.0516422999999122,Left,mix,sub4
